date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:11.866	0.002	0.066	12.441	0.275	0.033	0.001	0.582	
0:0:11.930	0.002	0.039	13.206	0.242	0.016	0.001	0.887	
0:0:11.996	0.003	0.026	11.906	0.214	0.007	0.001	1.149	
0:0:12.057	0.003	0.025	11.253	0.208	0.005	0.001	1.093	
0:0:12.119	0.003	0.022	10.819	0.204	0.005	0.001	1.154	
0:0:12.186	0.003	0.022	9.862	0.201	0.004	0.001	1.051	
0:0:12.252	0.003	0.021	9.649	0.202	0.004	0.001	0.959	
0:0:12.321	0.003	0.023	8.929	0.206	0.004	0.002	0.650	
0:0:12.381	0.002	0.026	7.927	0.215	0.004	0.002	0.559	
0:0:12.477	0.002	0.031	6.334	0.229	0.005	0.002	0.456	
0:0:12.541	0.002	0.053	4.521	0.261	0.010	0.003	0.278	
0:0:12.605	0.001	0.062	3.004	0.274	0.012	0.003	0.248	
0:0:12.669	0.001	0.094	2.194	0.309	0.019	0.003	0.179	
0:0:12.752	0.001	0.136	1.611	0.342	0.027	0.003	0.145	
0:0:12.824	0.001	0.167	1.292	0.364	0.031	0.003	0.134	
0:0:12.903	0.001	0.121	1.135	0.332	0.022	0.003	0.173	
0:0:12.964	0.001	0.097	0.821	0.308	0.015	0.003	0.214	
0:0:13.041	0.001	0.100	0.838	0.309	0.015	0.002	0.214	
0:0:13.107	0.001	0.149	0.824	0.338	0.023	0.003	0.152	
0:0:13.168	0.001	0.205	0.815	0.369	0.033	0.003	0.129	
0:0:13.241	0.001	0.177	0.883	0.352	0.030	0.002	0.152	
0:0:13.302	0.001	0.244	1.004	0.381	0.045	0.002	0.127	
0:0:13.363	0.001	0.520	1.148	0.456	0.116	0.003	0.074	
0:0:13.423	0.001	1.091	1.292	0.549	0.286	0.003	0.045	
0:0:13.492	0.001	3.069	1.521	0.713	1.225	0.004	0.021	
0:0:13.569	0.001	3.850	1.943	0.755	1.851	0.004	0.018	
0:0:13.648	0.001	3.580	2.576	0.744	1.843	0.004	0.021	
0:0:13.712	0.001	3.703	3.505	0.748	1.869	0.003	0.021	
0:0:13.780	0.001	4.433	5.386	0.787	2.375	0.004	0.019	
0:0:13.842	0.001	3.361	7.180	0.743	1.811	0.003	0.024	
0:0:13.908	0.001	2.398	8.899	0.697	1.436	0.003	0.032	
0:0:13.975	0.001	1.424	11.176	0.627	0.970	0.002	0.050	
0:0:14.042	0.001	0.694	11.522	0.522	0.411	0.002	0.088	
0:0:14.110	0.001	0.198	12.828	0.387	0.116	0.002	0.247	
0:0:14.171	0.002	0.055	13.269	0.283	0.031	0.001	0.694	
0:0:14.234	0.003	0.023	13.141	0.226	0.012	0.001	1.404	
0:0:14.310	0.003	0.016	13.877	0.208	0.009	0.001	1.937	
0:0:14.373	0.004	0.013	14.291	0.200	0.008	0.001	2.299	
0:0:14.435	0.004	0.011	15.301	0.197	0.008	0.001	2.711	
0:0:14.497	0.004	0.009	16.013	0.195	0.008	0.001	3.153	
0:0:14.577	0.005	0.008	16.158	0.194	0.008	0.001	3.488	
0:0:14.640	0.005	0.007	14.996	0.194	0.008	0.001	3.731	
0:0:14.702	0.005	0.006	13.611	0.194	0.009	0.001	4.283	
0:0:14.785	0.005	0.005	9.471	0.194	0.011	0.001	5.480	
0:0:14.865	0.006	0.004	6.472	0.194	0.012	0.001	7.214	
0:0:14.933	0.006	0.003	4.185	0.194	0.014	0.001	9.130	
0:0:15.005	0.006	0.002	3.671	0.194	0.013	0.001	14.034	
