date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:1:41.287	0.003	0.029	94.081	0.194	0.010	0.003	0.334	
0:1:41.452	0.003	0.027	99.432	0.194	0.012	0.003	0.360	
0:1:41.604	0.003	0.029	99.310	0.196	0.013	0.003	0.299	
0:1:41.762	0.003	0.024	93.961	0.195	0.007	0.003	0.382	
0:1:41.905	0.003	0.018	97.061	0.195	0.004	0.003	0.464	
0:1:42.051	0.003	0.017	95.325	0.195	0.005	0.003	0.476	
0:1:42.203	0.004	0.013	94.534	0.195	0.006	0.003	0.560	
0:1:42.347	0.004	0.011	97.621	0.196	0.007	0.003	0.643	
0:1:42.530	0.004	0.012	96.535	0.195	0.006	0.003	0.630	
0:1:42.694	0.005	0.008	98.864	0.195	0.009	0.002	0.994	
0:1:42.897	0.005	0.008	98.567	0.195	0.009	0.003	0.824	
0:1:43.075	0.005	0.007	91.747	0.195	0.009	0.003	0.851	
0:1:43.260	0.005	0.007	94.318	0.196	0.009	0.003	0.854	
0:1:43.440	0.004	0.011	98.377	0.195	0.006	0.003	0.690	
0:1:43.610	0.004	0.010	99.073	0.196	0.007	0.003	0.692	
0:1:43.764	0.004	0.012	99.043	0.196	0.006	0.003	0.600	
0:1:45.395	0.008	0.003	90.655	0.194	0.024	0.002	3.674	
0:1:46.006	0.005	0.007	96.540	0.194	0.010	0.002	1.373	
0:1:46.600	0.003	0.023	99.229	0.194	0.006	0.003	0.404	
0:1:46.873	0.003	0.026	97.323	0.194	0.005	0.003	0.419	
0:1:47.126	0.003	0.025	96.609	0.194	0.004	0.002	0.466	
