date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:12.138	0.003	0.025	0.427	0.195	0.003	0.006	0.195	
0:0:12.205	0.003	0.024	0.427	0.196	0.003	0.006	0.195	
0:0:12.269	0.003	0.024	0.427	0.196	0.003	0.006	0.195	
0:0:12.333	0.003	0.022	0.427	0.197	0.003	0.006	0.195	
0:0:12.403	0.003	0.020	0.427	0.199	0.003	0.006	0.195	
0:0:12.474	0.003	0.021	0.427	0.203	0.003	0.006	0.195	
0:0:12.551	0.003	0.019	0.427	0.207	0.003	0.006	0.195	
0:0:12.623	0.003	0.022	0.426	0.211	0.003	0.006	0.195	
0:0:12.707	0.003	0.024	0.426	0.218	0.003	0.006	0.195	
0:0:12.795	0.003	0.025	0.425	0.236	0.003	0.006	0.195	
0:0:12.858	0.003	0.025	0.426	0.239	0.003	0.006	0.195	
0:0:12.927	0.003	0.025	0.426	0.243	0.003	0.006	0.195	
0:0:12.993	0.003	0.025	0.426	0.240	0.003	0.006	0.195	
0:0:13.057	0.003	0.025	0.426	0.236	0.003	0.006	0.196	
0:0:13.121	0.003	0.025	0.426	0.228	0.003	0.006	0.196	
0:0:13.189	0.003	0.025	0.426	0.221	0.003	0.006	0.198	
0:0:13.253	0.003	0.025	0.426	0.223	0.003	0.005	0.198	
0:0:13.319	0.003	0.025	0.426	0.225	0.003	0.005	0.199	
0:0:13.384	0.003	0.024	0.426	0.219	0.003	0.005	0.202	
0:0:13.449	0.003	0.025	0.425	0.213	0.003	0.005	0.203	
0:0:13.513	0.003	0.025	0.425	0.206	0.003	0.005	0.204	
0:0:13.586	0.003	0.025	0.425	0.203	0.003	0.005	0.204	
0:0:13.653	0.003	0.025	0.425	0.201	0.003	0.005	0.204	
0:0:13.724	0.003	0.025	0.425	0.200	0.003	0.005	0.204	
0:0:13.800	0.003	0.025	0.425	0.198	0.003	0.005	0.206	
0:0:13.870	0.003	0.024	0.425	0.197	0.003	0.005	0.209	
0:0:13.944	0.003	0.024	0.425	0.196	0.003	0.005	0.206	
0:0:14.020	0.003	0.024	0.426	0.197	0.003	0.005	0.207	
0:0:14.090	0.003	0.024	0.426	0.196	0.003	0.005	0.207	
0:0:14.153	0.003	0.024	0.426	0.196	0.003	0.005	0.210	
0:0:14.217	0.003	0.024	0.426	0.196	0.003	0.005	0.213	
0:0:14.287	0.003	0.024	0.426	0.196	0.003	0.005	0.211	
0:0:14.361	0.003	0.024	0.426	0.195	0.003	0.005	0.207	
0:0:14.432	0.003	0.024	0.426	0.195	0.003	0.005	0.203	
0:0:14.502	0.003	0.024	0.426	0.195	0.003	0.005	0.205	
0:0:14.569	0.003	0.024	0.426	0.195	0.003	0.005	0.204	
0:0:14.634	0.003	0.025	0.427	0.195	0.003	0.005	0.202	
0:0:14.695	0.003	0.025	0.427	0.195	0.003	0.005	0.200	
0:0:14.757	0.003	0.025	0.427	0.196	0.003	0.005	0.198	
0:0:14.823	0.003	0.025	0.427	0.196	0.003	0.005	0.198	
0:0:14.889	0.003	0.025	0.428	0.196	0.003	0.005	0.198	
0:0:14.959	0.003	0.025	0.427	0.196	0.003	0.005	0.197	
0:0:15.030	0.003	0.025	0.427	0.196	0.003	0.005	0.196	
0:0:15.102	0.003	0.025	0.427	0.196	0.003	0.006	0.196	
0:0:15.170	0.003	0.025	0.428	0.196	0.003	0.006	0.196	
0:0:15.239	0.003	0.025	0.428	0.196	0.003	0.006	0.195	
0:0:15.306	0.003	0.025	0.428	0.196	0.003	0.006	0.195	
0:0:15.406	0.003	0.025	0.427	0.196	0.003	0.006	0.195	
0:0:15.478	0.003	0.025	0.427	0.196	0.003	0.006	0.195	
0:0:15.547	0.003	0.025	0.427	0.196	0.003	0.006	0.195	
0:0:15.627	0.003	0.025	0.427	0.196	0.003	0.006	0.195	
0:0:15.699	0.003	0.025	0.427	0.196	0.003	0.006	0.195	
0:0:15.760	0.003	0.025	0.428	0.196	0.003	0.006	0.194	
0:0:15.829	0.003	0.025	0.433	0.197	0.003	0.006	0.194	
0:0:15.903	0.003	0.025	0.510	0.197	0.003	0.006	0.194	
0:0:15.971	0.003	0.025	1.308	0.198	0.003	0.006	0.195	
0:0:16.036	0.003	0.025	7.625	0.197	0.003	0.005	0.195	
0:0:16.097	0.004	0.022	17.745	0.168	0.003	0.005	0.195	
0:0:16.167	0.969	0.003	3.189	0.012	0.001	0.001	0.195	
0:0:16.248	97.213	0.001	0.205	0.001	0.001	0.001	0.195	
0:0:16.320	99.418	0.001	0.173	0.001	0.001	0.001	0.196	
0:0:16.388	99.538	0.001	0.188	0.001	0.001	0.001	0.196	
0:0:16.471	99.562	0.001	0.689	0.001	0.001	0.001	0.197	
0:0:16.540	99.582	0.001	1.525	0.001	0.001	0.001	0.201	
0:0:16.604	99.609	0.001	2.897	0.001	0.001	0.001	0.219	
0:0:16.672	99.687	0.001	3.502	0.001	0.001	0.001	0.297	
0:0:16.737	99.807	0.001	5.395	0.001	0.001	0.001	0.576	
0:0:16.798	99.884	0.001	8.795	0.001	0.001	0.001	1.149	
0:0:16.859	99.914	0.001	11.245	0.001	0.001	0.001	1.743	
0:0:16.920	99.925	0.001	13.502	0.001	0.001	0.001	2.116	
0:0:16.981	99.929	0.001	15.506	0.001	0.001	0.001	2.351	
0:0:17.042	99.931	0.001	15.862	0.001	0.001	0.001	2.519	
0:0:17.105	99.931	0.001	18.797	0.001	0.001	0.001	2.692	
0:0:17.175	99.931	0.001	20.627	0.001	0.001	0.001	2.905	
0:0:17.239	99.931	0.001	21.849	0.001	0.001	0.001	2.966	
0:0:17.301	99.932	0.001	23.937	0.001	0.001	0.001	3.290	
0:0:17.373	99.932	0.001	28.344	0.001	0.001	0.001	3.696	
0:0:17.437	99.932	0.001	42.990	0.001	0.001	0.001	4.400	
0:0:17.504	99.932	0.001	51.761	0.001	0.001	0.001	4.735	
0:0:17.569	99.932	0.001	61.864	0.001	0.001	0.001	4.786	
0:0:17.632	99.932	0.001	65.245	0.001	0.001	0.001	4.768	
0:0:17.694	99.932	0.001	67.126	0.001	0.001	0.001	4.649	
0:0:17.757	99.932	0.001	64.331	0.001	0.001	0.001	4.430	
0:0:17.820	99.932	0.001	59.808	0.001	0.001	0.001	4.201	
0:0:17.881	99.932	0.001	56.440	0.001	0.001	0.001	3.948	
0:0:17.943	99.932	0.001	55.505	0.001	0.001	0.001	3.694	
0:0:18.006	99.932	0.001	57.158	0.001	0.001	0.001	3.223	
0:0:18.068	99.932	0.001	71.108	0.001	0.001	0.001	3.017	
0:0:18.136	99.932	0.001	79.169	0.001	0.001	0.001	2.912	
0:0:18.208	99.931	0.001	82.189	0.001	0.001	0.001	2.766	
0:0:18.275	99.931	0.001	83.203	0.001	0.001	0.001	2.653	
0:0:18.356	99.931	0.001	80.344	0.001	0.001	0.001	2.565	
0:0:18.424	99.931	0.001	77.918	0.001	0.001	0.001	2.506	
0:0:18.493	99.931	0.001	72.753	0.001	0.001	0.001	2.467	
0:0:18.557	99.931	0.001	72.669	0.001	0.001	0.001	2.433	
0:0:18.622	99.931	0.001	69.875	0.001	0.001	0.001	2.409	
0:0:18.688	99.931	0.001	65.592	0.001	0.001	0.001	2.388	
0:0:18.752	99.931	0.001	66.554	0.001	0.001	0.001	2.368	
0:0:18.814	99.931	0.001	66.650	0.001	0.001	0.001	2.354	
0:0:18.879	99.931	0.001	60.451	0.001	0.001	0.001	2.353	
0:0:18.941	99.931	0.001	47.863	0.001	0.001	0.001	2.354	
0:0:19.007	99.931	0.001	28.624	0.001	0.001	0.001	2.370	
0:0:19.080	99.930	0.001	10.782	0.001	0.001	0.001	2.409	
0:0:19.148	99.929	0.001	4.244	0.001	0.001	0.001	2.460	
0:0:19.213	99.927	0.001	2.428	0.001	0.001	0.001	2.555	
0:0:19.278	99.923	0.001	1.351	0.001	0.001	0.001	2.768	
0:0:19.353	99.918	0.001	1.288	0.001	0.001	0.001	3.024	
0:0:19.414	99.918	0.001	0.898	0.001	0.001	0.001	3.051	
0:0:19.478	99.919	0.001	0.704	0.001	0.001	0.001	2.963	
0:0:19.544	99.919	0.001	0.711	0.001	0.001	0.001	2.971	
0:0:19.621	99.919	0.001	0.466	0.001	0.001	0.001	3.011	
0:0:19.702	99.917	0.001	2.173	0.001	0.001	0.001	3.091	
0:0:19.775	99.918	0.001	3.395	0.001	0.001	0.001	3.075	
0:0:19.860	99.906	0.001	4.705	0.001	0.001	0.001	3.755	
0:0:19.925	99.890	0.001	1.048	0.001	0.001	0.001	4.657	
0:0:19.991	99.873	0.001	0.303	0.001	0.001	0.001	5.656	
0:0:20.060	99.876	0.001	0.219	0.001	0.001	0.001	5.375	
0:0:20.126	99.871	0.001	0.063	0.001	0.001	0.001	5.322	
0:0:20.192	99.878	0.001	0.026	0.001	0.001	0.001	4.527	
0:0:20.260	99.873	0.001	0.016	0.001	0.001	0.001	4.312	
0:0:20.324	99.872	0.001	0.010	0.001	0.001	0.001	4.157	
0:0:20.389	99.869	0.001	0.009	0.001	0.001	0.001	3.223	
0:0:20.452	99.858	0.001	0.010	0.001	0.001	0.001	2.513	
0:0:20.514	99.857	0.001	0.010	0.001	0.001	0.001	2.133	
0:0:20.575	99.848	0.001	0.013	0.001	0.001	0.001	1.831	
0:0:20.642	99.838	0.001	0.016	0.001	0.001	0.001	1.396	
0:0:20.706	99.822	0.001	0.014	0.001	0.001	0.001	1.145	
0:0:20.773	99.821	0.001	0.016	0.001	0.001	0.001	1.101	
0:0:20.848	99.798	0.001	0.014	0.001	0.001	0.001	0.827	
0:0:20.914	99.769	0.001	0.013	0.001	0.001	0.001	0.633	
