date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:20.301	0.003	0.024	0.427	0.194	0.003	0.005	0.214	
0:0:20.367	0.003	0.025	0.428	0.194	0.003	0.005	0.207	
0:0:20.433	0.003	0.025	0.428	0.194	0.003	0.005	0.203	
0:0:20.505	0.003	0.025	0.428	0.194	0.003	0.005	0.200	
0:0:20.575	0.003	0.025	0.428	0.195	0.003	0.005	0.197	
0:0:20.635	0.003	0.026	0.429	0.195	0.003	0.005	0.194	
0:0:20.697	0.003	0.027	0.430	0.198	0.003	0.006	0.187	
0:0:20.758	0.003	0.029	0.431	0.202	0.003	0.006	0.176	
0:0:20.827	0.002	0.034	0.432	0.209	0.004	0.006	0.158	
0:0:20.895	0.002	0.036	0.433	0.211	0.004	0.006	0.155	
0:0:20.957	0.002	0.036	0.434	0.211	0.004	0.006	0.153	
0:0:21.025	0.002	0.055	0.438	0.232	0.005	0.007	0.116	
0:0:21.093	0.002	0.059	0.442	0.234	0.005	0.007	0.113	
0:0:21.160	0.002	0.057	0.446	0.232	0.005	0.007	0.118	
0:0:21.233	0.002	0.052	0.452	0.228	0.005	0.007	0.124	
0:0:21.305	0.002	0.049	0.468	0.225	0.005	0.007	0.128	
0:0:21.367	0.002	0.048	0.468	0.224	0.005	0.007	0.128	
0:0:21.430	0.002	0.051	0.471	0.228	0.005	0.007	0.122	
0:0:21.497	0.002	0.049	0.477	0.226	0.005	0.007	0.126	
0:0:21.558	0.002	0.041	0.486	0.217	0.004	0.006	0.142	
0:0:21.628	0.002	0.038	0.480	0.213	0.004	0.006	0.149	
0:0:21.698	0.002	0.034	0.481	0.208	0.004	0.006	0.160	
0:0:21.777	0.003	0.031	0.475	0.204	0.003	0.006	0.170	
0:0:21.859	0.003	0.029	0.476	0.201	0.003	0.006	0.180	
0:0:21.927	0.003	0.027	0.472	0.198	0.003	0.006	0.187	
0:0:21.991	0.003	0.027	0.473	0.197	0.003	0.005	0.192	
0:0:22.058	0.003	0.026	0.461	0.196	0.003	0.005	0.194	
0:0:22.119	0.003	0.026	0.455	0.195	0.003	0.005	0.197	
0:0:22.189	0.003	0.025	0.449	0.195	0.003	0.005	0.199	
0:0:22.255	0.003	0.025	0.446	0.194	0.003	0.005	0.199	
0:0:22.319	0.003	0.025	0.441	0.194	0.003	0.005	0.201	
0:0:22.380	0.003	0.025	0.439	0.194	0.003	0.005	0.201	
0:0:22.440	0.003	0.025	0.437	0.194	0.003	0.005	0.201	
0:0:22.503	0.003	0.025	0.434	0.194	0.003	0.005	0.202	
0:0:22.570	0.003	0.025	0.433	0.194	0.003	0.005	0.202	
