date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:3.579	0.003	0.024	0.439	0.192	0.003	0.005	0.204	
0:0:5.144	0.003	0.025	0.461	0.194	0.003	0.006	0.217	
0:0:5.814	0.004	0.019	0.488	0.181	0.003	0.005	0.261	
0:0:6.366	0.004	0.015	0.556	0.179	0.004	0.005	0.298	
