date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:1:17.854	0.002	0.069	0.502	0.268	0.012	0.009	0.085	
0:1:18.075	0.001	0.198	0.526	0.346	0.035	0.013	0.037	
0:1:18.277	0.001	0.109	0.536	0.303	0.021	0.011	0.059	
0:1:18.441	0.002	0.045	0.487	0.234	0.007	0.007	0.120	
0:1:18.605	0.003	0.029	0.460	0.205	0.004	0.006	0.173	
0:1:18.935	0.002	0.034	0.463	0.214	0.004	0.006	0.152	
0:1:19.088	0.002	0.032	0.460	0.211	0.004	0.006	0.156	
0:1:19.282	0.001	0.253	0.446	0.350	0.030	0.014	0.030	
0:1:19.471	0.002	0.092	0.436	0.271	0.010	0.009	0.068	
0:1:19.647	0.001	0.107	0.434	0.282	0.012	0.010	0.060	
0:1:19.811	0.002	0.034	0.421	0.211	0.004	0.006	0.150	
0:1:19.990	0.003	0.030	0.422	0.204	0.004	0.006	0.167	
0:1:20.151	0.002	0.034	0.441	0.211	0.004	0.006	0.151	
0:1:20.378	0.002	0.038	0.482	0.218	0.004	0.007	0.137	
0:1:20.566	0.002	0.057	0.459	0.242	0.007	0.008	0.098	
0:1:20.726	0.002	0.044	0.458	0.230	0.005	0.007	0.117	
0:1:20.893	0.002	0.036	0.501	0.217	0.005	0.007	0.144	
0:1:22.605	0.001	0.301	0.468	0.383	0.045	0.016	0.027	
0:1:23.368	0.001	0.157	0.543	0.315	0.020	0.012	0.044	
0:1:24.159	0.002	0.032	0.459	0.207	0.004	0.006	0.159	
0:1:24.565	0.002	0.039	0.454	0.217	0.004	0.007	0.136	
0:1:24.875	0.001	0.655	0.649	0.449	0.093	0.021	0.014	
0:1:25.165	0.001	2.525	0.448	0.640	0.464	0.039	0.005	
0:1:25.394	0.001	1.246	0.609	0.528	0.193	0.028	0.009	
0:1:25.633	0.001	0.257	0.609	0.364	0.042	0.015	0.030	
0:1:25.837	0.001	0.509	0.563	0.429	0.087	0.020	0.018	
0:1:26.046	0.001	0.304	0.505	0.371	0.042	0.015	0.026	
0:1:26.419	0.001	0.953	0.489	0.496	0.150	0.025	0.011	
0:1:26.623	0.001	0.372	0.489	0.394	0.058	0.017	0.023	
0:1:26.999	0.001	0.213	0.470	0.334	0.025	0.013	0.035	
0:1:27.273	0.002	0.053	0.467	0.238	0.006	0.007	0.104	
0:1:27.466	0.002	0.047	0.463	0.229	0.005	0.007	0.116	
0:1:27.683	0.002	0.071	0.453	0.254	0.008	0.008	0.083	
0:1:27.893	0.002	0.056	0.453	0.241	0.006	0.008	0.100	
0:1:28.077	0.003	0.025	0.537	0.213	0.006	0.006	0.196	
0:1:28.288	0.005	0.007	0.926	0.195	0.009	0.005	0.561	
0:1:28.506	0.009	0.002	2.350	0.194	0.034	0.005	1.675	
0:1:28.722	0.011	0.002	2.754	0.194	0.045	0.005	2.186	
0:1:28.919	0.012	0.002	2.852	0.194	0.052	0.005	2.354	
0:1:29.116	0.012	0.002	2.614	0.194	0.054	0.005	2.410	
0:1:29.285	0.012	0.002	2.536	0.194	0.054	0.005	2.442	
0:1:29.486	0.012	0.002	2.512	0.194	0.054	0.005	2.365	
0:1:29.637	0.010	0.002	2.339	0.198	0.050	0.005	2.013	
0:1:29.803	0.011	0.002	2.286	0.195	0.045	0.005	2.010	
0:1:29.949	0.011	0.002	2.339	0.196	0.047	0.005	2.100	
0:1:30.108	0.010	0.002	2.356	0.198	0.050	0.005	2.050	
0:1:30.267	0.009	0.003	1.992	0.196	0.036	0.005	1.592	
0:1:30.410	0.008	0.003	1.859	0.198	0.033	0.005	1.420	
0:1:30.569	0.009	0.003	1.892	0.194	0.032	0.005	1.599	
0:1:30.731	0.010	0.002	2.218	0.194	0.043	0.005	2.086	
0:1:30.897	0.011	0.002	2.273	0.194	0.045	0.004	2.259	
0:1:31.041	0.010	0.002	2.003	0.194	0.036	0.005	1.842	
0:1:31.196	0.009	0.003	1.960	0.197	0.037	0.005	1.732	
0:1:31.346	0.006	0.004	1.845	0.215	0.047	0.005	1.195	
0:1:31.492	0.005	0.005	1.464	0.223	0.037	0.005	0.790	
0:1:31.635	0.002	0.019	1.458	0.315	0.174	0.009	0.259	
0:1:31.798	0.005	0.005	1.285	0.211	0.023	0.005	0.773	
0:1:31.956	0.006	0.004	1.331	0.196	0.018	0.005	0.992	
0:1:32.116	0.007	0.004	1.363	0.196	0.018	0.005	1.010	
0:1:32.350	0.007	0.004	1.476	0.198	0.023	0.005	1.041	
0:1:32.504	0.002	0.015	2.114	0.351	0.540	0.012	0.283	
0:1:32.653	0.001	0.050	2.005	0.468	1.747	0.020	0.105	
0:1:32.794	0.001	0.143	1.895	0.594	4.438	0.030	0.045	
0:1:32.967	0.001	0.127	1.903	0.577	3.918	0.029	0.049	
0:1:33.116	0.007	0.003	1.989	0.219	0.061	0.006	1.197	
0:1:33.271	0.008	0.003	2.084	0.208	0.052	0.005	1.585	
0:1:33.446	0.010	0.002	2.107	0.197	0.041	0.005	1.967	
0:1:33.616	0.009	0.003	1.864	0.198	0.033	0.005	1.647	
0:1:33.768	0.009	0.003	1.858	0.198	0.033	0.005	1.560	
0:1:33.927	0.010	0.002	2.117	0.198	0.042	0.005	1.885	
0:1:34.093	0.010	0.002	2.033	0.198	0.038	0.005	1.734	
0:1:34.248	0.009	0.003	1.982	0.199	0.038	0.005	1.603	
0:1:34.456	0.010	0.002	2.155	0.198	0.044	0.005	1.818	
0:1:34.627	0.009	0.002	2.218	0.203	0.053	0.005	1.739	
0:1:34.806	0.010	0.002	2.325	0.204	0.059	0.005	1.858	
0:1:34.988	0.010	0.002	2.348	0.202	0.055	0.005	1.986	
0:1:35.167	0.010	0.002	2.476	0.207	0.064	0.005	2.036	
0:1:35.327	0.009	0.002	2.471	0.217	0.071	0.006	1.879	
0:1:35.471	0.008	0.002	2.444	0.222	0.084	0.006	1.626	
0:1:35.625	0.004	0.005	2.392	0.282	0.252	0.009	0.718	
0:1:35.775	0.002	0.011	2.386	0.354	0.758	0.013	0.344	
0:1:35.922	0.002	0.034	2.368	0.463	2.869	0.021	0.134	
0:1:37.505	0.005	0.005	1.725	0.240	0.070	0.007	0.729	
0:1:38.115	0.007	0.003	2.469	0.228	0.109	0.006	1.457	
0:1:38.561	0.011	0.002	2.455	0.197	0.056	0.005	2.180	
