date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:38.630	0.003	0.021	0.465	0.194	0.003	0.005	0.238	
0:0:38.714	0.003	0.020	0.469	0.194	0.003	0.005	0.245	
0:0:38.791	0.003	0.019	0.488	0.194	0.003	0.005	0.260	
0:0:38.870	0.003	0.018	0.492	0.194	0.003	0.006	0.260	
0:0:38.946	0.003	0.016	0.507	0.194	0.004	0.007	0.274	
0:0:39.030	0.003	0.017	0.502	0.194	0.004	0.007	0.270	
0:0:39.110	0.003	0.017	0.510	0.194	0.004	0.006	0.272	
0:0:39.186	0.003	0.018	0.496	0.194	0.004	0.006	0.257	
0:0:39.267	0.003	0.019	0.495	0.194	0.004	0.006	0.257	
0:0:39.347	0.003	0.019	0.482	0.194	0.003	0.005	0.245	
0:0:39.423	0.003	0.019	0.487	0.194	0.004	0.005	0.253	
0:0:39.501	0.003	0.019	0.489	0.194	0.004	0.005	0.248	
0:0:39.580	0.003	0.019	0.497	0.194	0.004	0.005	0.252	
0:0:39.680	0.003	0.018	0.509	0.195	0.004	0.005	0.256	
0:0:39.764	0.003	0.019	0.504	0.194	0.004	0.005	0.250	
0:0:39.846	0.003	0.020	0.492	0.195	0.003	0.005	0.236	
0:0:39.925	0.003	0.021	0.482	0.195	0.003	0.005	0.235	
0:0:40.005	0.003	0.021	0.476	0.195	0.003	0.005	0.230	
0:0:40.082	0.003	0.020	0.472	0.194	0.003	0.005	0.240	
0:0:40.155	0.003	0.020	0.468	0.194	0.003	0.006	0.237	
0:0:40.238	0.003	0.020	0.475	0.194	0.003	0.005	0.250	
0:0:40.339	0.003	0.020	0.475	0.194	0.003	0.005	0.247	
0:0:40.415	0.003	0.019	0.485	0.194	0.003	0.006	0.247	
0:0:40.504	0.003	0.018	0.491	0.194	0.003	0.006	0.255	
0:0:40.582	0.003	0.019	0.479	0.194	0.003	0.006	0.245	
0:0:40.656	0.003	0.020	0.480	0.194	0.003	0.006	0.237	
0:0:40.736	0.003	0.020	0.471	0.194	0.003	0.006	0.231	
0:0:40.814	0.003	0.018	0.468	0.195	0.003	0.007	0.235	
0:0:40.887	0.003	0.016	0.465	0.194	0.003	0.010	0.242	
0:0:40.965	0.003	0.016	0.470	0.192	0.003	0.009	0.246	
