date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:19.016	0.003	0.025	0.428	0.194	0.003	0.005	0.196	
0:0:19.080	0.003	0.025	0.428	0.194	0.003	0.005	0.196	
0:0:19.145	0.003	0.025	0.427	0.194	0.003	0.005	0.196	
0:0:19.215	0.003	0.025	0.427	0.194	0.003	0.005	0.196	
0:0:19.281	0.003	0.025	0.428	0.194	0.003	0.005	0.196	
0:0:19.349	0.003	0.025	0.428	0.194	0.003	0.005	0.196	
0:0:19.412	0.003	0.025	0.427	0.194	0.003	0.005	0.196	
0:0:20.054	0.001	4.775	0.428	0.730	2.235	0.049	0.004	
0:0:20.169	0.001	1.456	0.430	0.559	0.381	0.031	0.007	
0:0:20.564	0.002	0.074	10.247	0.258	0.011	0.011	0.081	
0:0:20.684	0.003	0.029	10.093	0.205	0.004	0.009	0.167	
0:0:21.104	0.003	0.027	4.065	0.196	0.003	0.007	0.201	
0:0:21.220	0.003	0.026	0.565	0.194	0.003	0.005	0.212	
0:0:21.283	0.003	0.024	0.502	0.194	0.003	0.005	0.215	
0:0:21.366	0.003	0.024	0.505	0.195	0.003	0.005	0.217	
0:0:21.610	0.003	0.025	0.480	0.195	0.003	0.005	0.202	
0:0:21.729	0.003	0.022	0.510	0.195	0.003	0.005	0.205	
0:0:22.139	0.003	0.029	1.044	0.197	0.007	0.006	0.189	
0:0:22.262	0.002	0.042	5.328	0.234	0.011	0.009	0.108	
0:0:22.325	0.003	0.010	7.717	0.194	0.004	0.009	0.203	
0:0:22.679	0.003	0.027	9.413	0.194	0.004	0.012	0.207	
0:0:22.796	0.003	0.028	9.034	0.198	0.003	0.011	0.197	
0:0:23.202	0.001	0.371	9.241	0.374	0.052	0.034	0.025	
0:0:23.319	0.002	0.067	8.277	0.255	0.010	0.016	0.082	
0:0:23.722	0.002	0.042	8.873	0.223	0.006	0.010	0.127	
0:0:23.868	0.002	0.032	8.676	0.218	0.005	0.009	0.138	
0:0:24.254	0.002	0.046	8.389	0.228	0.006	0.009	0.119	
0:0:24.369	0.002	0.044	8.630	0.236	0.007	0.009	0.106	
0:0:24.448	0.003	0.010	8.614	0.196	0.003	0.009	0.203	
0:0:24.777	0.003	0.028	9.031	0.197	0.003	0.009	0.204	
0:0:24.906	0.003	0.024	9.091	0.195	0.003	0.009	0.214	
0:0:25.317	0.002	0.037	8.939	0.215	0.005	0.011	0.141	
0:0:25.436	0.002	0.040	9.059	0.226	0.006	0.012	0.121	
0:0:25.521	0.003	0.013	9.167	0.196	0.003	0.010	0.205	
0:0:25.603	0.002	0.006	8.681	0.194	0.002	0.012	0.322	
0:0:25.850	0.002	0.027	7.932	0.193	0.002	0.012	0.288	
0:0:25.974	0.003	0.033	7.785	0.194	0.002	0.014	0.278	
0:0:26.075	0.003	0.007	7.372	0.195	0.003	0.013	0.231	
0:0:26.139	0.003	0.007	6.300	0.200	0.005	0.016	0.190	
0:0:26.202	0.003	0.007	6.126	0.197	0.004	0.018	0.201	
0:0:26.378	0.002	0.025	6.783	0.201	0.004	0.020	0.211	
0:0:26.891	0.001	3.348	8.452	0.665	1.128	0.081	0.005	
0:0:27.011	0.001	0.728	8.211	0.467	0.136	0.044	0.013	
0:0:27.412	0.002	0.054	9.475	0.237	0.007	0.008	0.106	
0:0:27.529	0.003	0.028	7.319	0.200	0.003	0.006	0.177	
0:0:27.602	0.003	0.026	3.346	0.196	0.003	0.006	0.189	
0:0:27.681	0.003	0.026	1.436	0.196	0.003	0.006	0.193	
0:0:27.746	0.003	0.025	0.571	0.195	0.003	0.005	0.199	
0:0:27.817	0.003	0.025	0.466	0.194	0.003	0.005	0.203	
0:0:27.886	0.003	0.025	0.449	0.194	0.003	0.005	0.203	
0:0:27.949	0.003	0.024	0.430	0.194	0.003	0.005	0.213	
0:0:28.015	0.003	0.024	0.429	0.194	0.003	0.005	0.211	
0:0:28.086	0.003	0.025	0.429	0.194	0.003	0.005	0.210	
0:0:28.150	0.003	0.025	0.429	0.194	0.003	0.005	0.210	
0:0:28.213	0.003	0.025	0.430	0.194	0.003	0.005	0.208	
0:0:28.283	0.003	0.025	0.431	0.194	0.003	0.005	0.213	
0:0:28.348	0.003	0.024	0.432	0.194	0.003	0.005	0.223	
0:0:28.429	0.002	0.022	0.431	0.194	0.002	0.004	0.319	
0:0:28.497	0.002	0.014	0.432	0.194	0.001	0.002	0.935	
0:0:28.573	0.001	0.008	0.432	0.194	0.001	0.001	4.427	
0:0:28.652	0.001	0.005	0.435	0.194	0.001	0.001	14.588	
0:0:28.722	0.001	0.006	0.435	0.194	0.001	0.001	19.292	
0:0:28.804	0.001	0.009	0.440	0.194	0.001	0.001	20.657	
0:0:28.870	0.001	0.013	0.447	0.194	0.001	0.001	21.263	
0:0:28.947	0.001	0.016	0.453	0.194	0.001	0.001	20.947	
0:0:29.031	0.001	0.021	0.463	0.194	0.001	0.001	20.831	
0:0:29.103	0.001	0.023	0.465	0.194	0.001	0.001	20.739	
0:0:29.169	0.001	0.024	0.475	0.194	0.001	0.001	21.621	
0:0:29.236	0.001	0.025	0.453	0.194	0.001	0.001	21.701	
0:0:29.309	0.001	0.025	0.448	0.194	0.001	0.001	21.986	
0:0:29.384	0.001	0.025	0.439	0.194	0.001	0.001	22.157	
0:0:29.449	0.001	0.026	0.437	0.194	0.001	0.001	22.192	
0:0:29.512	0.001	0.026	0.434	0.194	0.001	0.001	21.872	
0:0:29.579	0.001	0.026	0.435	0.194	0.001	0.001	21.473	
0:0:29.645	0.001	0.026	0.434	0.194	0.001	0.001	21.559	
0:0:29.714	0.001	0.026	0.433	0.195	0.001	0.001	21.113	
0:0:29.785	0.001	0.027	0.433	0.195	0.001	0.001	20.260	
0:0:29.862	0.001	0.027	0.431	0.195	0.001	0.001	19.229	
0:0:29.930	0.001	0.027	0.430	0.195	0.001	0.001	19.480	
0:0:29.992	0.001	0.026	0.430	0.195	0.001	0.001	20.669	
0:0:30.058	0.001	0.026	0.429	0.194	0.001	0.001	21.407	
0:0:30.121	0.001	0.025	0.429	0.194	0.001	0.001	21.783	
0:0:30.190	0.001	0.026	0.428	0.194	0.001	0.001	21.918	
0:0:30.264	0.001	0.026	0.428	0.194	0.001	0.001	22.148	
0:0:30.328	0.001	0.026	0.429	0.194	0.001	0.001	22.263	
0:0:30.396	0.001	0.026	0.429	0.194	0.001	0.001	22.308	
0:0:30.461	0.001	0.026	0.429	0.194	0.001	0.001	22.324	
0:0:30.525	0.001	0.026	0.429	0.194	0.001	0.001	22.289	
0:0:30.595	0.001	0.026	0.429	0.194	0.001	0.001	22.377	
0:0:30.662	0.001	0.025	0.429	0.194	0.001	0.001	22.343	
0:0:30.727	0.001	0.025	0.430	0.194	0.001	0.001	22.321	
0:0:30.794	0.001	0.025	0.430	0.194	0.001	0.001	22.331	
0:0:30.859	0.001	0.026	0.431	0.194	0.001	0.001	21.688	
0:0:30.946	0.001	0.028	0.437	0.194	0.001	0.001	19.217	
0:0:31.011	0.001	0.036	0.446	0.194	0.001	0.001	12.238	
0:0:31.145	0.001	0.043	0.459	0.194	0.001	0.001	8.173	
0:0:32.734	0.001	0.044	23.743	99.394	0.226	0.029	0.126	
