date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:11.584	0.003	0.025	0.428	0.194	0.003	0.005	0.197	
0:0:11.648	0.003	0.025	0.428	0.194	0.003	0.005	0.198	
0:0:11.716	0.003	0.025	0.428	0.194	0.003	0.005	0.198	
0:0:11.780	0.003	0.025	0.428	0.194	0.003	0.005	0.198	
0:0:11.844	0.003	0.025	0.428	0.194	0.003	0.005	0.199	
0:0:11.913	0.003	0.025	0.429	0.194	0.003	0.005	0.201	
0:0:11.983	0.003	0.025	0.429	0.194	0.003	0.005	0.203	
0:0:12.049	0.003	0.025	0.429	0.194	0.003	0.005	0.204	
0:0:12.129	0.003	0.025	0.429	0.194	0.003	0.005	0.206	
0:0:12.199	0.003	0.025	0.429	0.194	0.003	0.005	0.209	
0:0:12.268	0.003	0.025	0.429	0.194	0.003	0.005	0.210	
0:0:12.338	0.003	0.025	0.429	0.194	0.003	0.005	0.210	
0:0:12.405	0.003	0.025	0.429	0.194	0.003	0.005	0.212	
0:0:12.473	0.003	0.025	0.429	0.194	0.003	0.005	0.214	
0:0:12.542	0.003	0.025	0.430	0.194	0.003	0.005	0.215	
0:0:12.609	0.003	0.025	0.430	0.194	0.003	0.005	0.218	
0:0:12.708	0.003	0.025	0.430	0.194	0.003	0.005	0.219	
0:0:12.787	0.003	0.025	0.430	0.194	0.003	0.005	0.218	
0:0:12.861	0.003	0.025	0.430	0.194	0.003	0.005	0.218	
0:0:12.924	0.003	0.025	0.429	0.194	0.003	0.005	0.216	
0:0:13.012	0.003	0.025	0.429	0.194	0.003	0.005	0.216	
0:0:13.077	0.003	0.025	0.429	0.194	0.003	0.005	0.214	
0:0:13.139	0.003	0.025	0.429	0.194	0.003	0.005	0.212	
0:0:13.208	0.003	0.025	0.429	0.194	0.003	0.005	0.210	
0:0:13.284	0.003	0.025	0.429	0.194	0.003	0.005	0.209	
0:0:13.350	0.003	0.025	0.429	0.194	0.003	0.005	0.206	
0:0:13.415	0.003	0.025	0.429	0.194	0.003	0.005	0.205	
0:0:13.498	0.003	0.025	0.429	0.194	0.003	0.005	0.204	
0:0:13.570	0.003	0.025	0.429	0.194	0.003	0.005	0.204	
0:0:13.637	0.003	0.025	0.429	0.194	0.003	0.005	0.204	
0:0:13.701	0.003	0.025	0.429	0.194	0.003	0.005	0.204	
0:0:13.769	0.003	0.025	0.429	0.194	0.003	0.005	0.204	
0:0:13.839	0.003	0.025	0.429	0.194	0.003	0.005	0.204	
0:0:13.917	0.003	0.025	0.430	0.194	0.003	0.005	0.202	
0:0:14.006	0.003	0.025	0.430	0.194	0.003	0.005	0.202	
0:0:14.093	0.003	0.025	0.431	0.194	0.003	0.005	0.202	
0:0:14.161	0.003	0.025	0.431	0.194	0.003	0.005	0.204	
0:0:14.224	0.003	0.025	0.431	0.194	0.003	0.005	0.207	
0:0:14.289	0.003	0.024	0.433	0.194	0.003	0.005	0.217	
