date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:29.561	0.003	0.025	0.433	0.194	0.003	0.005	0.197	
0:0:29.625	0.003	0.025	0.432	0.194	0.003	0.005	0.197	
0:0:29.690	0.003	0.025	0.432	0.194	0.003	0.005	0.197	
0:0:29.750	0.003	0.025	0.432	0.194	0.003	0.005	0.197	
0:0:29.812	0.003	0.025	0.432	0.194	0.003	0.005	0.197	
0:0:29.893	0.003	0.025	0.432	0.194	0.003	0.005	0.196	
0:0:29.953	0.003	0.025	0.432	0.194	0.003	0.005	0.196	
0:0:30.015	0.003	0.025	0.432	0.194	0.003	0.005	0.196	
0:0:30.079	0.003	0.025	0.432	0.194	0.003	0.005	0.196	
0:0:30.140	0.003	0.025	0.432	0.194	0.003	0.005	0.196	
0:0:30.204	0.003	0.025	0.432	0.194	0.003	0.005	0.197	
0:0:30.265	0.003	0.025	0.432	0.194	0.003	0.005	0.197	
0:0:30.329	0.003	0.025	0.432	0.194	0.003	0.005	0.197	
0:0:30.390	0.003	0.025	0.433	0.194	0.003	0.005	0.197	
0:0:30.454	0.003	0.025	0.433	0.194	0.003	0.005	0.197	
0:0:30.521	0.003	0.025	0.433	0.194	0.003	0.005	0.197	
0:0:30.583	0.003	0.025	0.433	0.194	0.003	0.005	0.197	
0:0:30.646	0.003	0.025	0.433	0.194	0.003	0.005	0.197	
0:0:30.715	0.003	0.025	0.433	0.194	0.003	0.005	0.197	
0:0:30.777	0.003	0.025	0.434	0.194	0.003	0.005	0.197	
0:0:30.844	0.003	0.025	0.434	0.194	0.003	0.005	0.197	
0:0:30.908	0.003	0.025	0.435	0.194	0.003	0.005	0.197	
0:0:30.968	0.003	0.025	0.436	0.194	0.003	0.005	0.196	
0:0:31.027	0.003	0.025	0.437	0.194	0.003	0.005	0.196	
0:0:31.089	0.003	0.025	0.438	0.194	0.003	0.005	0.196	
0:0:31.150	0.003	0.025	0.437	0.194	0.003	0.005	0.196	
0:0:31.213	0.003	0.025	0.437	0.194	0.003	0.005	0.196	
0:0:31.280	0.003	0.025	0.437	0.194	0.003	0.005	0.196	
0:0:31.342	0.003	0.025	0.438	0.194	0.003	0.005	0.196	
