date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:15.658	0.012	0.002	7.355	0.195	0.057	0.005	2.305	
0:0:15.750	0.012	0.002	5.602	0.195	0.056	0.005	2.296	
0:0:15.831	0.012	0.002	5.554	0.196	0.057	0.006	2.294	
0:0:15.936	0.012	0.002	5.103	0.196	0.056	0.006	2.298	
0:0:16.011	0.012	0.002	4.180	0.195	0.056	0.005	2.302	
0:0:16.082	0.012	0.002	3.906	0.194	0.056	0.005	2.306	
0:0:16.146	0.012	0.002	3.406	0.194	0.056	0.005	2.312	
0:0:16.211	0.012	0.002	3.256	0.194	0.055	0.005	2.317	
0:0:16.291	0.012	0.002	3.173	0.194	0.054	0.005	2.330	
0:0:16.361	0.012	0.002	3.094	0.194	0.054	0.005	2.324	
0:0:16.425	0.012	0.002	3.018	0.194	0.054	0.005	2.313	
0:0:16.502	0.012	0.002	2.973	0.194	0.053	0.005	2.297	
0:0:16.568	0.012	0.002	2.858	0.194	0.053	0.005	2.280	
0:0:16.698	0.011	0.002	2.550	0.194	0.046	0.005	2.070	
0:0:16.784	0.008	0.003	1.890	0.194	0.027	0.005	1.349	
0:0:16.871	0.005	0.006	1.084	0.194	0.010	0.005	0.620	
0:0:16.944	0.004	0.013	0.686	0.194	0.005	0.006	0.322	
0:0:17.016	0.003	0.019	0.558	0.194	0.004	0.006	0.241	
0:0:17.084	0.003	0.022	0.513	0.194	0.003	0.006	0.216	
0:0:17.160	0.003	0.023	0.504	0.194	0.003	0.006	0.208	
0:0:17.228	0.003	0.023	0.498	0.194	0.003	0.006	0.205	
0:0:17.300	0.003	0.024	0.493	0.194	0.003	0.006	0.205	
0:0:17.367	0.003	0.024	0.498	0.194	0.003	0.006	0.203	
0:0:17.432	0.003	0.024	0.494	0.194	0.003	0.006	0.203	
0:0:17.516	0.003	0.024	0.485	0.194	0.003	0.006	0.205	
0:0:17.582	0.003	0.024	0.484	0.194	0.003	0.006	0.207	
0:0:17.675	0.003	0.024	0.490	0.194	0.003	0.005	0.213	
0:0:17.746	0.003	0.022	0.509	0.194	0.003	0.005	0.222	
0:0:17.811	0.003	0.020	0.544	0.194	0.003	0.005	0.246	
0:0:17.879	0.003	0.015	0.641	0.194	0.004	0.005	0.302	
0:0:17.946	0.004	0.012	0.757	0.194	0.005	0.005	0.376	
0:0:18.016	0.004	0.012	0.751	0.194	0.005	0.005	0.374	
0:0:18.088	0.005	0.006	1.225	0.194	0.011	0.005	0.673	
0:0:18.155	0.005	0.006	1.218	0.194	0.010	0.005	0.655	
0:0:18.220	0.006	0.005	1.579	0.194	0.014	0.005	0.860	
0:0:18.286	0.006	0.004	1.710	0.194	0.015	0.005	0.901	
0:0:18.354	0.006	0.004	1.764	0.194	0.015	0.005	0.900	
0:0:18.423	0.006	0.004	1.846	0.194	0.016	0.005	0.942	
0:0:18.489	0.006	0.005	1.745	0.194	0.014	0.005	0.836	
0:0:18.553	0.006	0.005	1.804	0.194	0.014	0.005	0.835	
0:0:18.616	0.006	0.005	1.718	0.194	0.012	0.005	0.766	
0:0:18.683	0.005	0.006	1.596	0.194	0.011	0.005	0.689	
0:0:18.750	0.006	0.005	1.789	0.194	0.012	0.005	0.766	
0:0:18.816	0.006	0.005	2.084	0.194	0.014	0.005	0.886	
0:0:18.896	0.006	0.004	2.187	0.194	0.015	0.005	0.932	
0:0:18.986	0.007	0.004	2.448	0.194	0.017	0.005	1.051	
0:0:19.055	0.007	0.004	2.803	0.194	0.020	0.005	1.183	
0:0:19.131	0.007	0.003	2.865	0.194	0.020	0.005	1.196	
0:0:19.195	0.007	0.003	2.958	0.194	0.021	0.005	1.224	
0:0:19.262	0.008	0.003	2.972	0.194	0.022	0.005	1.296	
0:0:19.356	0.008	0.003	3.280	0.194	0.023	0.005	1.396	
0:0:19.435	0.008	0.003	3.665	0.194	0.025	0.005	1.463	
0:0:19.498	0.008	0.003	4.062	0.194	0.026	0.005	1.555	
0:0:19.574	0.008	0.003	4.044	0.194	0.025	0.005	1.508	
0:0:19.645	0.009	0.003	4.382	0.194	0.027	0.005	1.711	
0:0:19.720	0.009	0.002	4.540	0.194	0.029	0.006	1.800	
0:0:19.788	0.008	0.003	4.246	0.194	0.026	0.005	1.659	
0:0:19.854	0.007	0.003	3.700	0.194	0.021	0.005	1.361	
0:0:19.922	0.007	0.003	3.542	0.194	0.020	0.004	1.306	
0:0:19.988	0.007	0.003	3.513	0.194	0.019	0.004	1.298	
0:0:20.059	0.007	0.004	3.498	0.194	0.018	0.004	1.229	
0:0:20.126	0.007	0.004	3.665	0.194	0.019	0.004	1.330	
0:0:20.194	0.008	0.003	4.175	0.194	0.022	0.004	1.556	
0:0:20.269	0.007	0.003	4.221	0.194	0.020	0.004	1.420	
0:0:20.334	0.008	0.003	5.400	0.194	0.025	0.004	1.736	
0:0:20.409	0.009	0.003	6.310	0.194	0.028	0.003	2.019	
0:0:20.478	0.009	0.002	6.926	0.194	0.033	0.003	2.411	
0:0:20.543	0.010	0.002	7.122	0.194	0.035	0.003	2.508	
