date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:36.886	0.003	0.029	0.427	0.194	0.003	0.005	0.196	
0:0:36.948	0.003	0.029	0.427	0.194	0.003	0.005	0.196	
0:0:37.009	0.003	0.029	0.427	0.194	0.003	0.005	0.196	
0:0:37.076	0.003	0.028	0.427	0.194	0.003	0.005	0.196	
0:0:37.140	0.003	0.027	0.427	0.194	0.003	0.005	0.196	
0:0:37.204	0.003	0.027	0.427	0.194	0.003	0.005	0.196	
0:0:37.266	0.003	0.027	0.427	0.194	0.003	0.005	0.196	
0:0:37.331	0.003	0.027	0.427	0.194	0.003	0.005	0.196	
0:0:37.405	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:37.470	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:37.532	0.003	0.027	0.427	0.194	0.003	0.005	0.196	
0:0:37.594	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:37.656	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:37.737	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:37.798	0.003	0.026	0.427	0.194	0.003	0.005	0.196	
0:0:37.880	0.003	0.026	0.427	0.194	0.003	0.005	0.196	
0:0:37.946	0.003	0.026	0.427	0.194	0.003	0.005	0.196	
0:0:38.009	0.003	0.026	0.427	0.194	0.003	0.005	0.196	
0:0:38.073	0.003	0.026	0.427	0.194	0.003	0.005	0.196	
0:0:38.140	0.003	0.026	0.427	0.194	0.003	0.005	0.197	
0:0:38.208	0.003	0.027	0.427	0.194	0.003	0.005	0.197	
0:0:38.295	0.003	0.027	0.427	0.194	0.003	0.005	0.198	
0:0:38.377	0.003	0.028	0.427	0.194	0.003	0.005	0.199	
0:0:38.448	0.003	0.028	0.427	0.194	0.003	0.005	0.199	
0:0:38.514	0.003	0.029	0.427	0.194	0.003	0.005	0.198	
0:0:38.577	0.003	0.029	0.427	0.194	0.003	0.005	0.197	
0:0:38.642	0.003	0.029	0.427	0.194	0.003	0.005	0.196	
0:0:38.703	0.003	0.029	0.427	0.194	0.003	0.005	0.196	
0:0:38.766	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:38.830	0.003	0.031	0.427	0.194	0.003	0.005	0.195	
0:0:38.904	0.003	0.031	0.427	0.194	0.003	0.005	0.195	
0:0:38.974	0.003	0.033	0.427	0.194	0.003	0.005	0.195	
0:0:39.056	0.003	0.033	0.427	0.194	0.003	0.005	0.195	
0:0:39.136	0.003	0.033	0.427	0.194	0.003	0.005	0.195	
0:0:39.204	0.003	0.032	0.427	0.194	0.003	0.005	0.195	
0:0:39.277	0.003	0.032	0.427	0.194	0.003	0.005	0.195	
0:0:39.343	0.003	0.031	0.427	0.194	0.003	0.005	0.195	
0:0:39.407	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:39.474	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:39.537	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:39.601	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:39.667	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:39.730	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:39.793	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:39.855	0.003	0.030	0.427	0.194	0.003	0.005	0.195	
0:0:39.917	0.003	0.029	0.427	0.194	0.003	0.005	0.195	
0:0:40.014	0.003	0.029	0.427	0.194	0.003	0.005	0.195	
0:0:40.078	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:40.145	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:40.209	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:40.276	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:40.342	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:40.406	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:40.472	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:40.554	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:40.623	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:40.699	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:40.771	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:40.840	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:40.906	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:40.970	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:41.034	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:41.097	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:41.160	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:41.222	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:41.306	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:41.371	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:41.434	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:41.498	0.003	0.026	0.427	0.194	0.003	0.005	0.195	
0:0:41.560	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:41.627	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:41.689	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:41.750	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:41.812	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:41.897	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:41.978	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:42.051	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:42.128	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:42.196	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:42.264	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:42.328	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:42.390	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:42.467	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:42.529	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:42.593	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:42.665	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:42.735	0.003	0.029	0.427	0.194	0.003	0.005	0.195	
0:0:42.801	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:42.873	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:42.935	0.003	0.028	0.426	0.194	0.003	0.005	0.195	
0:0:42.998	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:43.062	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.123	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.188	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.251	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.314	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:43.382	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:43.445	0.003	0.028	0.427	0.194	0.003	0.005	0.195	
0:0:43.512	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.584	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.650	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.712	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.788	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.850	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.922	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:43.989	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:44.054	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.121	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:44.184	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:44.248	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:44.313	0.003	0.027	0.426	0.194	0.003	0.005	0.195	
0:0:44.377	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.460	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.525	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.591	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.653	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.721	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.784	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.850	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.915	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:44.980	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:45.044	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:45.108	0.003	0.027	0.427	0.194	0.003	0.005	0.194	
0:0:45.172	0.003	0.027	0.427	0.194	0.003	0.005	0.195	
0:0:45.236	0.003	0.028	0.427	0.194	0.003	0.005	0.194	
0:0:45.306	0.003	0.028	0.427	0.194	0.003	0.005	0.194	
0:0:45.408	0.003	0.029	0.427	0.194	0.003	0.005	0.194	
0:0:45.473	0.003	0.029	0.427	0.194	0.003	0.005	0.194	
0:0:45.538	0.003	0.029	0.427	0.194	0.003	0.005	0.194	
0:0:45.605	0.003	0.030	0.427	0.194	0.003	0.005	0.194	
0:0:45.677	0.003	0.030	0.427	0.194	0.003	0.005	0.194	
0:0:45.740	0.003	0.030	0.427	0.194	0.003	0.005	0.194	
0:0:45.802	0.003	0.031	0.427	0.194	0.003	0.005	0.194	
0:0:45.866	0.003	0.030	0.427	0.194	0.003	0.005	0.194	
0:0:45.929	0.003	0.030	0.427	0.194	0.003	0.005	0.194	
0:0:45.991	0.003	0.031	0.427	0.194	0.003	0.005	0.194	
0:0:46.061	0.003	0.031	0.427	0.194	0.003	0.005	0.194	
0:0:46.124	0.003	0.032	0.427	0.194	0.003	0.005	0.194	
0:0:46.198	0.003	0.033	0.428	0.194	0.003	0.005	0.194	
0:0:46.272	0.003	0.034	0.428	0.194	0.003	0.005	0.194	
0:0:46.336	0.003	0.034	0.428	0.194	0.003	0.005	0.194	
0:0:46.398	0.003	0.035	0.428	0.194	0.003	0.005	0.195	
0:0:46.461	0.003	0.036	0.428	0.194	0.003	0.005	0.195	
0:0:46.525	0.003	0.036	0.429	0.194	0.003	0.004	0.195	
0:0:46.595	0.003	0.035	0.429	0.194	0.003	0.005	0.195	
0:0:46.659	0.003	0.036	0.429	0.194	0.003	0.005	0.196	
0:0:46.721	0.003	0.036	0.429	0.194	0.003	0.004	0.196	
0:0:46.782	0.003	0.037	0.429	0.194	0.003	0.004	0.197	
0:0:46.864	0.003	0.036	0.429	0.194	0.003	0.004	0.198	
0:0:46.928	0.003	0.036	0.429	0.194	0.003	0.004	0.198	
0:0:46.991	0.003	0.036	0.429	0.194	0.003	0.004	0.199	
0:0:47.052	0.003	0.034	0.429	0.194	0.003	0.005	0.198	
0:0:47.121	0.003	0.032	0.430	0.194	0.003	0.005	0.198	
0:0:47.188	0.003	0.030	0.430	0.194	0.003	0.005	0.197	
0:0:47.256	0.003	0.029	0.430	0.194	0.003	0.005	0.197	
0:0:47.326	0.003	0.028	0.430	0.194	0.003	0.005	0.196	
0:0:47.405	0.003	0.026	0.430	0.194	0.003	0.005	0.196	
0:0:47.484	0.003	0.026	0.431	0.194	0.003	0.005	0.195	
0:0:47.563	0.003	0.025	0.434	0.194	0.003	0.005	0.195	
0:0:47.654	0.003	0.025	0.435	0.194	0.003	0.006	0.195	
0:0:47.723	0.003	0.025	0.439	0.194	0.003	0.006	0.195	
0:0:47.795	0.003	0.025	0.446	0.194	0.003	0.006	0.195	
0:0:47.858	0.003	0.025	0.451	0.194	0.003	0.006	0.195	
0:0:47.926	0.003	0.025	0.461	0.194	0.003	0.006	0.195	
0:0:47.988	0.003	0.025	0.479	0.194	0.003	0.006	0.196	
0:0:48.068	0.003	0.025	0.529	0.194	0.003	0.005	0.198	
0:0:48.131	0.003	0.024	0.550	0.194	0.003	0.005	0.206	
0:0:48.196	0.003	0.022	0.582	0.194	0.003	0.005	0.217	
0:0:48.260	0.003	0.020	0.668	0.194	0.004	0.005	0.238	
0:0:48.325	0.003	0.020	0.655	0.194	0.004	0.005	0.237	
0:0:48.388	0.003	0.015	0.771	0.194	0.004	0.005	0.295	
0:0:48.452	0.004	0.010	0.994	0.194	0.007	0.005	0.420	
0:0:48.536	0.006	0.005	1.468	0.194	0.014	0.005	0.791	
0:0:48.601	0.009	0.003	2.145	0.194	0.029	0.005	1.541	
0:0:48.667	0.010	0.002	2.544	0.194	0.040	0.004	2.074	
0:0:48.757	0.011	0.002	2.673	0.194	0.046	0.004	2.443	
0:0:48.823	0.011	0.002	2.601	0.194	0.047	0.004	2.677	
0:0:48.885	0.011	0.002	2.613	0.194	0.051	0.003	3.214	
0:0:48.947	0.012	0.002	2.589	0.194	0.052	0.003	3.897	
0:0:49.013	0.012	0.002	2.476	0.194	0.053	0.002	4.484	
0:0:49.079	0.012	0.002	2.181	0.194	0.053	0.002	5.025	
0:0:49.142	0.012	0.002	1.892	0.194	0.052	0.002	5.005	
0:0:49.218	0.012	0.002	1.732	0.194	0.051	0.002	6.085	
0:0:49.287	0.012	0.002	1.932	0.194	0.051	0.002	6.595	
0:0:49.365	0.012	0.002	2.006	0.195	0.053	0.001	7.698	
0:0:49.431	0.012	0.002	2.096	0.195	0.052	0.001	8.691	
0:0:49.497	0.012	0.002	2.139	0.195	0.052	0.001	10.258	
0:0:49.560	0.011	0.002	2.154	0.196	0.050	0.001	9.715	
0:0:49.623	0.011	0.002	2.252	0.195	0.047	0.001	7.965	
0:0:49.686	0.011	0.002	2.297	0.195	0.046	0.001	7.695	
0:0:49.751	0.011	0.002	2.330	0.194	0.047	0.001	7.774	
0:0:49.814	0.011	0.002	2.372	0.194	0.049	0.001	8.020	
0:0:49.881	0.012	0.002	2.430	0.194	0.051	0.001	8.323	
0:0:49.945	0.011	0.002	2.380	0.194	0.050	0.002	6.680	
0:0:51.152	0.012	0.002	2.609	0.194	0.051	0.002	7.028	
0:0:51.283	0.012	0.002	2.543	0.194	0.054	0.002	5.778	
0:0:51.360	0.012	0.002	2.467	0.194	0.052	0.002	4.476	
0:0:51.428	0.011	0.002	2.251	0.194	0.044	0.004	2.713	
0:0:51.490	0.012	0.002	2.436	0.194	0.051	0.004	2.938	
0:0:51.557	0.012	0.002	2.515	0.194	0.054	0.003	3.608	
