date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:10.229	0.003	0.023	0.444	0.194	0.003	0.004	0.268	
0:0:10.276	0.003	0.022	0.447	0.194	0.003	0.004	0.293	
0:0:10.320	0.002	0.022	0.450	0.194	0.002	0.004	0.308	
0:0:10.362	0.002	0.021	0.452	0.194	0.002	0.004	0.336	
0:0:10.403	0.002	0.021	0.451	0.195	0.002	0.004	0.345	
0:0:10.466	0.002	0.020	0.451	0.194	0.002	0.004	0.334	
0:0:10.520	0.002	0.020	0.445	0.194	0.002	0.004	0.307	
0:0:10.568	0.002	0.017	0.439	0.194	0.002	0.004	0.289	
0:0:10.610	0.002	0.013	0.436	0.194	0.002	0.004	0.286	
0:0:10.653	0.002	0.013	0.432	0.194	0.002	0.004	0.275	
0:0:10.694	0.003	0.014	0.430	0.194	0.003	0.005	0.256	
0:0:10.736	0.003	0.017	0.429	0.194	0.003	0.005	0.238	
0:0:10.781	0.003	0.019	0.426	0.194	0.003	0.005	0.221	
0:0:10.823	0.003	0.022	0.425	0.194	0.003	0.005	0.214	
0:0:10.871	0.003	0.023	0.424	0.194	0.003	0.005	0.208	
0:0:10.932	0.003	0.024	0.423	0.194	0.003	0.005	0.205	
0:0:10.977	0.003	0.024	0.423	0.194	0.003	0.005	0.203	
0:0:11.025	0.003	0.025	0.425	0.194	0.003	0.005	0.200	
0:0:11.069	0.003	0.025	0.425	0.194	0.003	0.005	0.198	
0:0:11.110	0.003	0.025	0.426	0.194	0.003	0.005	0.197	
0:0:11.153	0.003	0.025	0.426	0.194	0.003	0.005	0.196	
0:0:11.194	0.003	0.025	0.426	0.194	0.003	0.006	0.195	
0:0:11.237	0.003	0.025	0.426	0.194	0.003	0.006	0.195	
0:0:11.279	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:11.328	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:11.372	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:11.427	0.003	0.024	0.427	0.194	0.003	0.006	0.194	
0:0:11.489	0.003	0.021	0.427	0.194	0.003	0.006	0.194	
0:0:11.540	0.003	0.012	0.427	0.194	0.003	0.006	0.195	
0:0:11.580	0.003	0.009	0.427	0.194	0.003	0.006	0.195	
0:0:11.620	0.003	0.007	0.427	0.194	0.003	0.006	0.196	
0:0:11.661	0.003	0.007	0.427	0.194	0.003	0.006	0.196	
0:0:11.704	0.003	0.007	0.427	0.194	0.003	0.005	0.198	
0:0:11.756	0.003	0.007	0.427	0.194	0.003	0.005	0.203	
0:0:11.824	0.003	0.007	0.427	0.194	0.003	0.005	0.207	
0:0:11.865	0.003	0.008	0.427	0.194	0.003	0.005	0.211	
0:0:11.910	0.003	0.008	0.427	0.194	0.003	0.005	0.220	
0:0:11.989	0.003	0.012	0.427	0.194	0.003	0.005	0.232	
0:0:12.032	0.003	0.011	0.427	0.194	0.003	0.005	0.253	
0:0:12.081	0.002	0.010	0.428	0.194	0.002	0.004	0.290	
0:0:12.131	0.002	0.008	0.428	0.194	0.002	0.004	0.328	
0:0:12.175	0.002	0.007	0.429	0.194	0.002	0.004	0.430	
0:0:12.220	0.002	0.006	0.428	0.194	0.002	0.003	0.610	
0:0:12.278	0.002	0.005	0.428	0.194	0.001	0.003	0.973	
0:0:12.320	0.002	0.005	0.428	0.194	0.001	0.003	0.984	
0:0:12.379	0.001	0.005	0.428	0.194	0.001	0.002	2.612	
0:0:12.425	0.001	0.004	0.428	0.194	0.001	0.002	4.083	
0:0:12.487	0.001	0.003	0.428	0.195	0.001	0.001	5.142	
0:0:12.530	0.001	0.003	0.428	0.195	0.001	0.001	5.429	
0:0:12.581	0.001	0.003	0.428	0.195	0.001	0.001	5.672	
0:0:12.623	0.001	0.004	0.428	0.195	0.001	0.001	6.085	
0:0:12.665	0.001	0.005	0.428	0.195	0.001	0.001	6.553	
0:0:12.709	0.001	0.005	0.428	0.195	0.001	0.001	6.031	
0:0:12.752	0.001	0.005	0.428	0.194	0.001	0.001	5.662	
0:0:12.801	0.001	0.006	0.428	0.194	0.001	0.001	5.086	
0:0:12.846	0.001	0.006	0.428	0.194	0.001	0.002	4.858	
0:0:12.894	0.001	0.007	0.428	0.194	0.001	0.002	3.089	
0:0:12.937	0.001	0.009	0.428	0.194	0.001	0.002	1.711	
0:0:12.978	0.001	0.010	0.428	0.194	0.001	0.002	1.445	
0:0:13.022	0.002	0.012	0.428	0.194	0.001	0.003	0.899	
0:0:13.067	0.002	0.014	0.428	0.194	0.002	0.003	0.687	
0:0:13.111	0.002	0.015	0.428	0.194	0.002	0.003	0.555	
0:0:13.155	0.002	0.016	0.428	0.194	0.002	0.003	0.477	
0:0:13.201	0.002	0.017	0.428	0.194	0.002	0.004	0.429	
0:0:13.247	0.002	0.018	0.429	0.194	0.002	0.004	0.374	
0:0:13.328	0.002	0.020	0.429	0.194	0.002	0.004	0.311	
0:0:13.378	0.002	0.021	0.429	0.194	0.002	0.004	0.299	
0:0:13.422	0.002	0.020	0.428	0.194	0.002	0.004	0.311	
0:0:13.465	0.002	0.020	0.429	0.194	0.002	0.004	0.314	
0:0:13.511	0.002	0.021	0.429	0.194	0.002	0.004	0.294	
0:0:13.555	0.003	0.021	0.428	0.194	0.002	0.004	0.279	
0:0:13.606	0.003	0.022	0.428	0.194	0.002	0.004	0.268	
0:0:13.655	0.003	0.022	0.428	0.194	0.003	0.005	0.250	
0:0:13.696	0.003	0.022	0.428	0.194	0.003	0.005	0.242	
0:0:13.739	0.003	0.022	0.428	0.194	0.003	0.005	0.237	
0:0:13.782	0.003	0.022	0.427	0.194	0.003	0.005	0.239	
0:0:13.823	0.003	0.021	0.427	0.194	0.003	0.005	0.245	
0:0:13.866	0.003	0.020	0.427	0.194	0.003	0.005	0.255	
0:0:13.910	0.003	0.019	0.427	0.194	0.002	0.005	0.257	
0:0:13.953	0.002	0.019	0.427	0.194	0.002	0.005	0.265	
0:0:13.994	0.002	0.019	0.427	0.194	0.002	0.005	0.280	
0:0:14.036	0.002	0.019	0.427	0.194	0.002	0.004	0.318	
0:0:14.080	0.002	0.018	0.427	0.194	0.002	0.004	0.348	
0:0:14.125	0.002	0.018	0.427	0.194	0.002	0.004	0.372	
0:0:14.165	0.002	0.017	0.427	0.194	0.002	0.004	0.441	
0:0:14.206	0.002	0.016	0.427	0.194	0.002	0.004	0.456	
0:0:14.247	0.002	0.016	0.427	0.194	0.002	0.004	0.470	
0:0:14.289	0.002	0.016	0.427	0.194	0.002	0.004	0.461	
0:0:14.330	0.002	0.017	0.427	0.194	0.002	0.004	0.431	
0:0:14.374	0.002	0.017	0.427	0.194	0.002	0.004	0.438	
0:0:14.418	0.002	0.017	0.427	0.194	0.002	0.004	0.417	
0:0:14.463	0.002	0.018	0.427	0.194	0.002	0.004	0.369	
0:0:14.508	0.002	0.019	0.427	0.194	0.002	0.004	0.348	
0:0:14.556	0.002	0.020	0.428	0.194	0.002	0.004	0.319	
0:0:14.598	0.002	0.020	0.428	0.194	0.002	0.004	0.309	
0:0:14.639	0.002	0.020	0.428	0.194	0.002	0.004	0.309	
0:0:14.680	0.002	0.020	0.428	0.194	0.002	0.004	0.313	
0:0:14.724	0.002	0.020	0.427	0.194	0.002	0.004	0.295	
0:0:14.764	0.002	0.021	0.427	0.194	0.002	0.004	0.290	
0:0:14.808	0.002	0.020	0.427	0.194	0.002	0.004	0.302	
0:0:14.849	0.002	0.020	0.427	0.194	0.002	0.004	0.313	
0:0:14.891	0.002	0.020	0.427	0.194	0.002	0.004	0.312	
0:0:14.934	0.002	0.020	0.427	0.194	0.002	0.004	0.320	
0:0:14.975	0.002	0.019	0.427	0.194	0.002	0.004	0.337	
0:0:15.016	0.002	0.019	0.427	0.194	0.002	0.004	0.329	
