date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:50.059	0.008	0.003	1.683	98.747	0.028	0.005	1.294	
0:0:50.123	0.010	0.002	2.154	98.721	0.042	0.005	2.038	
0:0:50.187	0.011	0.002	2.431	98.708	0.051	0.004	2.644	
0:0:50.249	0.012	0.002	2.527	98.682	0.054	0.004	3.185	
0:0:50.313	0.012	0.002	2.549	98.661	0.054	0.003	3.781	
0:0:50.373	0.012	0.002	2.555	98.624	0.053	0.002	5.240	
0:0:50.436	0.012	0.002	2.548	98.432	0.050	0.002	5.828	
0:0:50.523	0.011	0.002	2.619	97.839	0.048	0.002	6.792	
0:0:50.592	0.011	0.002	2.697	95.363	0.045	0.002	6.891	
0:0:50.656	0.010	0.002	2.690	76.488	0.042	0.002	7.705	
0:0:50.721	0.009	0.002	2.742	24.362	0.030	0.002	10.550	
0:0:50.821	0.005	0.001	2.817	2.524	0.012	0.001	23.158	
0:0:50.895	0.004	0.001	3.017	0.533	0.006	0.001	39.420	
0:0:50.958	0.003	0.001	3.146	0.271	0.003	0.001	63.179	
0:0:51.025	0.002	0.001	3.605	0.213	0.002	0.001	80.563	
0:0:51.096	0.002	0.001	4.893	0.198	0.001	0.001	90.997	
0:0:51.168	0.002	0.001	8.104	0.195	0.001	0.001	92.501	
0:0:51.242	0.002	0.001	18.879	0.194	0.001	0.001	92.849	
0:0:51.322	0.002	0.001	44.314	0.194	0.001	0.001	93.009	
0:0:51.425	0.002	0.001	53.982	0.194	0.002	0.001	86.845	
0:0:51.488	0.003	0.002	57.405	0.194	0.003	0.001	72.975	
0:0:51.555	0.004	0.002	57.456	0.194	0.008	0.001	44.630	
0:0:51.641	0.006	0.002	57.867	0.194	0.016	0.001	27.840	
0:0:51.706	0.008	0.003	57.385	0.194	0.027	0.001	18.675	
0:0:51.786	0.010	0.003	55.485	0.194	0.037	0.001	15.070	
0:0:51.850	0.011	0.003	51.650	0.194	0.046	0.001	12.308	
0:0:51.911	0.011	0.002	44.851	0.194	0.047	0.001	11.137	
0:0:52.007	0.011	0.002	39.132	0.194	0.046	0.001	10.157	
0:0:52.084	0.011	0.002	26.448	0.194	0.047	0.001	8.798	
0:0:52.150	0.012	0.002	19.753	0.194	0.051	0.002	6.803	
0:0:52.227	0.012	0.002	13.141	0.194	0.052	0.002	5.412	
0:0:52.292	0.012	0.002	7.089	0.194	0.053	0.003	4.189	
0:0:52.357	0.012	0.002	5.191	0.194	0.054	0.003	3.560	
0:0:52.420	0.012	0.002	4.433	0.194	0.053	0.003	3.454	
0:0:52.486	0.012	0.002	3.374	0.194	0.052	0.003	3.370	
0:0:52.554	0.011	0.002	2.789	0.194	0.049	0.004	2.944	
