date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:2:3.429	0.007	0.003	1.565	0.518	0.039	0.006	1.067	
0:2:3.587	0.008	0.003	1.626	0.840	0.038	0.006	1.160	
0:2:3.730	0.007	0.003	1.608	1.271	0.038	0.006	1.084	
0:2:3.886	0.007	0.003	1.720	1.216	0.054	0.006	1.071	
0:2:4.029	0.007	0.003	1.816	1.550	0.059	0.006	1.112	
0:2:4.217	0.007	0.003	1.860	0.971	0.057	0.006	1.205	
0:2:4.363	0.008	0.003	1.821	0.645	0.049	0.006	1.300	
0:2:4.557	0.008	0.003	1.870	0.399	0.051	0.006	1.367	
0:2:4.742	0.008	0.003	1.840	0.271	0.048	0.006	1.230	
0:2:4.899	0.008	0.003	1.735	0.248	0.036	0.006	1.204	
0:2:5.050	0.008	0.003	1.720	0.220	0.032	0.006	1.243	
0:2:5.186	0.008	0.003	1.693	0.213	0.029	0.006	1.222	
0:2:5.300	0.009	0.003	1.868	0.213	0.037	0.006	1.426	
0:2:5.438	0.009	0.002	2.007	0.220	0.043	0.006	1.543	
0:2:5.621	0.008	0.003	1.860	0.217	0.045	0.006	1.310	
0:2:5.794	0.009	0.003	1.960	0.206	0.047	0.006	1.500	
0:2:5.922	0.010	0.002	2.260	0.205	0.056	0.005	1.846	
0:2:7.620	0.003	0.010	0.044	0.465	0.026	0.005	0.217	
0:2:8.296	0.003	0.006	0.010	0.632	0.096	0.005	0.227	
0:2:8.872	0.003	0.015	0.100	0.417	0.010	0.005	0.207	
0:2:9.143	0.003	0.016	0.179	0.365	0.006	0.005	0.203	
0:2:9.444	0.003	0.007	0.137	0.248	0.007	0.005	0.200	
0:2:9.856	0.003	0.021	0.286	0.218	0.004	0.005	0.205	
0:2:10.162	0.003	0.023	0.476	0.196	0.004	0.005	0.209	
0:2:10.571	0.005	0.007	0.917	0.196	0.010	0.005	0.566	
0:2:10.821	0.005	0.007	0.968	0.195	0.009	0.005	0.567	
0:2:11.208	0.004	0.011	0.727	0.195	0.006	0.005	0.377	
0:2:11.476	0.004	0.014	0.590	0.194	0.005	0.005	0.307	
0:2:11.700	0.003	0.018	0.533	0.195	0.004	0.005	0.266	
0:2:11.908	0.003	0.018	0.531	0.195	0.004	0.005	0.261	
0:2:12.196	0.003	0.015	0.595	0.196	0.005	0.005	0.297	
0:2:12.370	0.004	0.012	0.657	0.197	0.006	0.005	0.343	
0:2:12.566	0.004	0.009	0.814	0.201	0.008	0.005	0.460	
0:2:12.754	0.006	0.005	1.149	0.211	0.015	0.006	0.730	
0:2:12.959	0.006	0.005	1.261	0.208	0.021	0.006	0.822	
0:2:13.112	0.005	0.005	1.258	0.213	0.024	0.006	0.720	
0:2:13.271	0.006	0.005	1.308	0.213	0.025	0.006	0.737	
0:2:13.435	0.006	0.005	1.287	0.209	0.023	0.006	0.799	
0:2:13.606	0.006	0.004	1.267	0.202	0.018	0.006	0.828	
0:2:13.758	0.007	0.004	1.386	0.200	0.019	0.005	0.969	
0:2:13.923	0.007	0.004	1.421	0.198	0.020	0.005	0.995	
0:2:14.131	0.007	0.004	1.383	0.200	0.021	0.006	0.963	
0:2:14.329	0.007	0.004	1.361	0.200	0.021	0.006	0.933	
0:2:14.488	0.007	0.004	1.428	0.199	0.023	0.006	0.983	
0:2:14.602	0.007	0.004	1.464	0.198	0.022	0.006	1.015	
0:2:14.746	0.008	0.003	1.570	0.199	0.024	0.005	1.117	
0:2:14.873	0.008	0.003	1.540	0.199	0.025	0.005	1.122	
0:2:15.015	0.009	0.002	1.943	0.202	0.036	0.005	1.544	
0:2:15.132	0.009	0.003	1.938	0.203	0.039	0.006	1.431	
0:2:15.256	0.008	0.003	1.932	0.202	0.035	0.006	1.396	
0:2:15.378	0.007	0.003	1.919	0.206	0.036	0.006	1.282	
0:2:15.494	0.007	0.003	1.748	0.199	0.029	0.005	1.280	
0:2:15.620	0.007	0.003	1.698	0.197	0.026	0.005	1.277	
0:2:15.777	0.007	0.003	1.670	0.195	0.025	0.005	1.198	
0:2:15.926	0.007	0.003	1.650	0.194	0.024	0.005	1.214	
0:2:16.059	0.006	0.005	1.214	0.194	0.015	0.005	0.779	
0:2:16.178	0.007	0.004	1.576	0.194	0.021	0.005	0.969	
0:2:16.293	0.007	0.004	1.831	0.194	0.023	0.005	1.034	
0:2:16.438	0.008	0.003	2.050	0.194	0.030	0.005	1.263	
0:2:16.584	0.010	0.002	2.930	0.194	0.042	0.005	1.656	
0:2:16.774	0.011	0.002	3.704	0.194	0.054	0.006	1.934	
0:2:16.896	0.011	0.002	3.981	0.194	0.066	0.006	2.059	
0:2:17.023	0.011	0.002	3.484	0.194	0.070	0.006	2.090	
0:2:17.154	0.011	0.002	3.138	0.196	0.089	0.006	2.098	
0:2:17.281	0.011	0.002	3.158	0.196	0.081	0.006	2.123	
0:2:17.437	0.012	0.002	3.057	0.194	0.067	0.006	2.196	
0:2:18.031	0.001	0.926	2.595	1.046	46.962	0.094	0.010	
0:2:18.103	0.001	0.115	2.077	0.576	4.381	0.033	0.049	
0:2:18.187	0.002	0.045	1.177	0.355	0.194	0.014	0.109	
0:2:18.322	0.002	0.050	0.630	0.279	0.022	0.010	0.103	
0:2:18.511	0.002	0.034	0.542	0.234	0.008	0.007	0.147	
0:2:18.754	0.003	0.023	0.494	0.205	0.004	0.006	0.197	
0:2:18.905	0.002	0.029	0.479	0.212	0.005	0.006	0.171	
0:2:19.048	0.002	0.039	0.453	0.224	0.005	0.007	0.134	
0:2:19.191	0.002	0.031	0.440	0.208	0.004	0.007	0.165	
0:2:19.306	0.003	0.024	0.439	0.198	0.003	0.006	0.221	
0:2:19.419	0.003	0.028	0.445	0.204	0.004	0.006	0.184	
0:2:19.535	0.003	0.025	0.441	0.199	0.003	0.006	0.191	
0:2:19.637	0.002	0.028	0.447	0.208	0.004	0.006	0.166	
0:2:19.752	0.002	0.030	0.446	0.207	0.004	0.006	0.167	
0:2:19.864	0.002	0.033	0.445	0.212	0.004	0.006	0.152	
0:2:19.979	0.003	0.027	0.453	0.205	0.004	0.006	0.181	
0:2:21.536	0.004	0.008	1.033	0.209	0.017	0.006	0.512	
0:2:22.501	0.001	2.417	0.837	0.810	11.087	0.061	0.005	
0:2:23.175	99.060	0.001	0.007	0.001	0.001	0.001	0.625	
0:2:23.440	98.668	0.001	0.006	0.001	0.003	0.001	0.247	
0:2:23.660	99.519	0.001	0.008	0.001	0.002	0.001	0.998	
0:2:23.969	43.605	0.001	0.106	0.006	0.003	0.001	2.183	
0:2:24.251	40.571	0.001	0.105	0.008	0.003	0.001	2.077	
0:2:24.501	1.470	0.001	0.371	0.055	0.010	0.002	1.821	
0:2:24.744	0.021	0.002	1.411	1.073	0.092	0.005	1.014	
0:2:25.120	0.002	0.013	2.828	4.095	1.054	0.014	0.277	
0:2:25.401	8.066	0.001	0.140	0.016	0.007	0.001	1.291	
0:2:25.712	90.580	0.001	0.026	0.003	0.002	0.001	1.832	
0:2:25.993	0.284	0.001	0.630	0.606	0.019	0.002	1.659	
0:2:26.295	0.654	0.001	0.376	0.357	0.017	0.002	1.295	
0:2:26.561	0.025	0.002	1.485	3.875	0.047	0.004	1.668	
0:2:26.755	0.059	0.002	0.931	1.279	0.030	0.003	1.391	
0:2:26.920	0.013	0.002	1.787	3.603	0.053	0.005	1.373	
0:2:27.088	0.012	0.003	1.841	1.741	0.058	0.005	1.275	
0:2:27.237	0.011	0.002	2.176	0.795	0.080	0.006	1.370	
0:2:27.460	0.006	0.003	2.485	0.913	0.152	0.007	1.002	
0:2:27.852	0.010	0.002	2.644	0.609	0.088	0.006	1.544	
0:2:28.501	0.005	0.004	2.499	0.811	0.224	0.008	0.790	
0:2:28.586	0.007	0.003	2.830	1.023	0.158	0.007	1.160	
0:2:28.677	0.006	0.003	2.715	1.482	0.198	0.008	1.010	
0:2:28.836	0.005	0.004	2.657	0.668	0.255	0.009	0.813	
0:2:28.973	0.005	0.004	2.632	0.465	0.203	0.008	0.950	
0:2:29.096	0.004	0.005	2.567	0.545	0.302	0.010	0.702	
0:2:29.207	0.004	0.005	2.552	0.772	0.283	0.009	0.708	
0:2:29.358	0.007	0.003	2.645	0.580	0.123	0.007	1.283	
0:2:29.505	0.010	0.002	2.655	0.411	0.073	0.006	1.777	
0:2:29.628	0.011	0.002	2.572	0.342	0.061	0.006	1.963	
0:2:29.758	0.010	0.002	2.509	0.297	0.061	0.006	1.885	
0:2:29.875	0.010	0.002	2.488	0.300	0.060	0.006	1.892	
0:2:29.993	0.010	0.002	2.420	0.280	0.064	0.006	1.735	
0:2:30.111	0.009	0.002	2.372	0.248	0.069	0.006	1.632	
0:2:30.232	0.009	0.002	2.427	0.231	0.073	0.006	1.592	
0:2:30.374	0.010	0.002	2.472	0.219	0.057	0.006	1.776	
0:2:30.504	0.010	0.002	2.510	0.218	0.053	0.006	1.852	
0:2:30.649	0.010	0.002	2.457	0.220	0.053	0.006	1.833	
0:2:30.793	0.010	0.002	2.580	0.228	0.063	0.006	1.730	
0:2:30.909	0.009	0.002	2.530	0.236	0.065	0.006	1.680	
0:2:31.036	0.009	0.002	2.436	0.242	0.068	0.006	1.703	
0:2:31.169	0.009	0.002	2.441	0.267	0.074	0.006	1.567	
